trip_duration_days,miles_traveled,total_receipts_amount,expected_output,miles_per_day,receipts_per_day,reimbursement_per_day,efficiency_category,trip_length_category,mileage_tier,effective_mileage_rate,receipt_tier,base_per_diem,residual_after_per_diem
1,979.0,1292.54,1313.53,979.0,1292.54,1313.53,High,Short,600-1000,1.34170582226762,Very_High,100,1213.53
10,625.0,519.94,1229.41,62.5,51.99400000000001,122.941,Low,Very_Long,600-1000,1.9670560000000001,Medium,1000,229.41000000000008
14,457.0,848.61,1492.64,32.642857142857146,60.615,106.61714285714287,Low,Very_Long,300-600,3.2661706783369806,High,1400,92.6400000000001
11,398.0,723.39,1154.77,36.18181818181818,65.76272727272728,104.97909090909091,Low,Very_Long,300-600,2.90143216080402,High,1100,54.76999999999998
14,68.0,438.96,866.76,4.857142857142857,31.354285714285712,61.91142857142857,Low,Very_Long,0-100,12.746470588235294,Medium,1400,-533.24
3,769.0,2497.93,1587.8,256.3333333333333,832.6433333333333,529.2666666666667,High,Short,600-1000,2.0647594278283483,Very_High,300,1287.8
13,694.0,1054.31,1815.02,53.38461538461539,81.10076923076923,139.6169230769231,Low,Very_Long,600-1000,2.6153025936599423,High,1300,515.02
12,1088.0,1977.91,1883.21,90.66666666666667,164.82583333333335,156.93416666666667,Low,Very_Long,1000+,1.7308915441176471,Very_High,1200,683.21
9,101.0,950.23,1281.64,11.222222222222221,105.58111111111111,142.40444444444447,Low,Very_Long,100-300,12.689504950495051,High,900,381.6400000000001
1,170.0,2452.85,1209.08,170.0,2452.85,1209.08,Low,Short,100-300,7.112235294117647,Very_High,100,1109.08
12,1135.0,475.95,1447.39,94.58333333333333,39.6625,120.61583333333334,Low,Very_Long,1000+,1.2752334801762115,Medium,1200,247.3900000000001
3,1109.0,2092.26,1436.66,369.6666666666667,697.4200000000001,478.8866666666667,High,Short,1000+,1.2954553651938685,Very_High,300,1136.66
7,753.0,358.13,1084.79,107.57142857142857,51.16142857142857,154.97,Low,Long,600-1000,1.4406241699867197,Medium,700,384.78999999999996
2,521.0,467.19,667.85,260.5,233.595,333.925,High,Short,300-600,1.2818618042226488,Medium,200,467.85
12,1003.0,983.23,1996.18,83.58333333333333,81.93583333333333,166.34833333333333,Low,Very_Long,1000+,1.990209371884347,High,1200,796.1800000000001
3,269.0,708.05,799.12,89.66666666666667,236.01666666666665,266.37333333333333,Low,Short,100-300,2.9707063197026025,High,300,499.12
14,646.0,2418.19,1931.21,46.142857142857146,172.72785714285715,137.94357142857143,Low,Very_Long,600-1000,2.989489164086687,Very_High,1400,531.21
14,1153.0,346.58,1292.93,82.35714285714286,24.755714285714284,92.35214285714287,Low,Very_Long,1000+,1.1213616652211622,Medium,1400,-107.06999999999994
4,18.0,289.06,380.88,4.5,72.265,95.22,Low,Medium,0-100,21.16,Medium,400,-19.120000000000005
13,1167.0,1074.36,2197.33,89.76923076923077,82.64307692307692,169.0253846153846,Low,Very_Long,1000+,1.8828877463581832,High,1300,897.3299999999999
1,1113.0,1536.0,1403.6,1113.0,1536.0,1403.6,High,Short,1000+,1.2610961365678346,Very_High,100,1303.6
6,930.0,1907.95,1788.75,155.0,317.9916666666667,298.125,Low,Long,600-1000,1.9233870967741935,Very_High,600,1188.75
5,714.0,617.72,1164.2,142.8,123.54400000000001,232.84,Low,Medium,600-1000,1.630532212885154,High,500,664.2
7,256.0,2180.53,1548.87,36.57142857142857,311.50428571428574,221.26714285714283,Low,Long,100-300,6.0502734375,Very_High,700,848.8699999999999
9,1063.0,2497.79,1761.94,118.11111111111111,277.53222222222223,195.7711111111111,Low,Very_Long,1000+,1.657516462841016,Very_High,900,861.94
11,512.0,2016.19,1710.53,46.54545454545455,183.29,155.50272727272727,Low,Very_Long,300-600,3.34087890625,Very_High,1100,610.53
9,463.0,1024.53,1476.48,51.44444444444444,113.83666666666666,164.05333333333334,Low,Very_Long,300-600,3.188941684665227,High,900,576.48
12,714.0,2003.23,1829.06,59.5,166.93583333333333,152.42166666666665,Low,Very_Long,600-1000,2.5617086834733893,Very_High,1200,629.06
9,1165.0,1868.79,1945.95,129.44444444444446,207.64333333333332,216.21666666666667,Low,Very_Long,1000+,1.670343347639485,Very_High,900,1045.95
1,872.0,2420.07,1456.34,872.0,2420.07,1456.34,High,Short,600-1000,1.6701146788990824,Very_High,100,1356.34
10,631.0,1220.71,1730.86,63.1,122.071,173.08599999999998,Low,Very_Long,600-1000,2.7430427892234546,Very_High,1000,730.8599999999999
9,633.0,888.17,1384.78,70.33333333333333,98.68555555555555,153.86444444444444,Low,Very_Long,600-1000,2.187646129541864,High,900,484.78
4,1065.0,119.34,781.82,266.25,29.835,195.455,High,Medium,1000+,0.7341032863849766,Low,400,381.82000000000005
12,947.0,193.05,1225.63,78.91666666666667,16.087500000000002,102.13583333333334,Low,Very_Long,600-1000,1.2942238648363253,Low,1200,25.63000000000011
4,159.0,568.58,647.0,39.75,142.145,161.75,Low,Medium,100-300,4.069182389937107,Medium,400,247.0
1,292.0,449.83,363.02,292.0,449.83,363.02,High,Short,100-300,1.2432191780821917,Medium,100,263.02
1,1115.0,926.13,1192.88,1115.0,926.13,1192.88,High,Short,1000+,1.069847533632287,High,100,1092.88
7,1168.0,667.94,1639.55,166.85714285714286,95.42,234.22142857142856,Low,Long,1000+,1.403724315068493,High,700,939.55
4,348.0,2047.08,1507.04,87.0,511.77,376.76,Low,Medium,300-600,4.330574712643678,Very_High,400,1107.04
8,77.0,1930.98,1485.69,9.625,241.3725,185.71125,Low,Very_Long,0-100,19.294675324675325,Very_High,800,685.69
7,1033.0,1013.03,2119.83,147.57142857142858,144.71857142857144,302.8328571428571,Low,Long,1000+,2.052110358180058,High,700,1419.83
4,672.0,1603.52,1612.43,168.0,400.88,403.1075,Low,Medium,600-1000,2.399449404761905,Very_High,400,1212.43
4,1191.0,999.45,1478.93,297.75,249.8625,369.7325,High,Medium,1000+,1.2417548278757347,High,400,1078.93
8,392.0,661.27,978.13,49.0,82.65875,122.26625,Low,Very_Long,300-600,2.495229591836735,High,800,178.13
7,951.0,584.4,1253.76,135.85714285714286,83.48571428571428,179.10857142857142,Low,Long,600-1000,1.3183596214511042,Medium,700,553.76
5,778.0,2423.47,1643.96,155.6,484.69399999999996,328.79200000000003,Low,Medium,600-1000,2.11305912596401,Very_High,500,1143.96
11,958.0,1999.13,1900.18,87.0909090909091,181.73909090909092,172.74363636363637,Low,Very_Long,600-1000,1.9834864300626305,Very_High,1100,800.1800000000001
3,186.0,1068.31,1152.04,62.0,356.1033333333333,384.0133333333333,Low,Short,100-300,6.193763440860215,High,300,852.04
5,1116.0,2460.46,1711.97,223.2,492.092,342.394,High,Medium,1000+,1.5340232974910395,Very_High,500,1211.97
13,63.0,107.92,710.25,4.846153846153846,8.301538461538462,54.63461538461539,Low,Very_Long,0-100,11.273809523809524,Low,1300,-589.75
6,170.0,476.99,600.23,28.333333333333332,79.49833333333333,100.03833333333334,Low,Long,100-300,3.530764705882353,Medium,600,0.2300000000000182
3,870.0,413.23,795.8,290.0,137.74333333333334,265.26666666666665,High,Short,600-1000,0.9147126436781609,Medium,300,495.79999999999995
12,852.0,1957.9,1944.89,71.0,163.15833333333333,162.07416666666668,Low,Very_Long,600-1000,2.282734741784038,Very_High,1200,744.8900000000001
6,420.0,386.77,929.16,70.0,64.46166666666666,154.85999999999999,Low,Long,300-600,2.212285714285714,Medium,600,329.15999999999997
6,668.0,1922.45,1796.98,111.33333333333333,320.40833333333336,299.49666666666667,Low,Long,600-1000,2.6900898203592813,Very_High,600,1196.98
8,795.0,1645.99,644.69,99.375,205.74875,80.58625,Low,Very_Long,600-1000,0.8109308176100629,Very_High,800,-155.30999999999995
4,420.0,927.74,1238.04,105.0,231.935,309.51,Low,Medium,300-600,2.9477142857142855,High,400,838.04
12,1074.0,2407.71,1843.97,89.5,200.6425,153.66416666666666,Low,Very_Long,1000+,1.7169180633147114,Very_High,1200,643.97
12,916.0,2394.85,1740.85,76.33333333333333,199.57083333333333,145.07083333333333,Low,Very_Long,600-1000,1.9004912663755458,Very_High,1200,540.8499999999999
4,1075.0,586.17,1023.65,268.75,146.5425,255.9125,High,Medium,1000+,0.9522325581395349,Medium,400,623.65
5,1143.0,1217.72,1745.09,228.6,243.544,349.018,High,Medium,1000+,1.5267629046369202,Very_High,500,1245.09
2,719.0,591.44,755.3,359.5,295.72,377.65,High,Short,600-1000,1.0504867872044505,Medium,200,555.3
4,197.0,1858.84,1416.33,49.25,464.71,354.0825,Low,Medium,100-300,7.189492385786802,Very_High,400,1016.3299999999999
6,248.0,395.4,710.15,41.333333333333336,65.89999999999999,118.35833333333333,Low,Long,100-300,2.863508064516129,Medium,600,110.14999999999998
10,834.0,1820.8,1883.49,83.4,182.07999999999998,188.349,Low,Very_Long,600-1000,2.2583812949640287,Very_High,1000,883.49
1,1112.0,2011.44,1423.85,1112.0,2011.44,1423.85,High,Short,1000+,1.2804406474820142,Very_High,100,1323.85
12,1189.0,1453.16,2162.13,99.08333333333333,121.09666666666668,180.1775,Low,Very_Long,1000+,1.818444070647603,Very_High,1200,962.1300000000001
14,269.0,1349.61,1832.34,19.214285714285715,96.40071428571427,130.88142857142856,Low,Very_Long,100-300,6.811672862453531,Very_High,1400,432.3399999999999
7,671.0,1262.85,1600.42,95.85714285714286,180.40714285714284,228.6314285714286,Low,Long,600-1000,2.3851266766020864,Very_High,700,900.4200000000001
9,52.0,350.58,601.81,5.777777777777778,38.95333333333333,66.86777777777777,Low,Very_Long,0-100,11.57326923076923,Medium,900,-298.19000000000005
14,976.0,1526.58,1995.87,69.71428571428571,109.04142857142857,142.56214285714285,Low,Very_Long,600-1000,2.044948770491803,Very_High,1400,595.8699999999999
2,370.0,1554.5,1311.23,185.0,777.25,655.615,Sweet_Spot,Short,300-600,3.5438648648648647,Very_High,200,1111.23
4,1180.0,1948.55,1565.16,295.0,487.1375,391.29,High,Medium,1000+,1.326406779661017,Very_High,400,1165.16
5,36.0,2022.94,1410.58,7.2,404.588,282.116,Low,Medium,0-100,39.18277777777777,Very_High,500,910.5799999999999
5,691.0,1030.64,1465.26,138.2,206.12800000000001,293.052,Low,Medium,600-1000,2.120492040520984,High,500,965.26
8,52.0,2353.5,1485.05,6.5,294.1875,185.63125,Low,Very_Long,0-100,28.558653846153845,Very_High,800,685.05
11,24.0,2029.04,1569.37,2.1818181818181817,184.45818181818183,142.67,Low,Very_Long,0-100,65.39041666666667,Very_High,1100,469.3699999999999
8,221.0,936.98,1287.0,27.625,117.1225,160.875,Low,Very_Long,100-300,5.823529411764706,High,800,487.0
1,85.0,89.83,175.53,85.0,89.83,175.53,Low,Short,0-100,2.065058823529412,Low,100,75.53
7,803.0,12.75,1146.78,114.71428571428571,1.8214285714285714,163.82571428571427,Low,Long,600-1000,1.4281195516811955,Very_Low,700,446.78
12,893.0,910.41,1862.13,74.41666666666667,75.86749999999999,155.1775,Low,Very_Long,600-1000,2.0852519596864503,High,1200,662.1300000000001
14,113.0,1091.13,1703.02,8.071428571428571,77.93785714285715,121.64428571428572,Low,Very_Long,100-300,15.070973451327433,High,1400,303.02
5,516.0,1878.49,669.85,103.2,375.698,133.97,Low,Medium,300-600,1.2981589147286823,Very_High,500,169.85000000000002
14,904.0,2005.96,1970.01,64.57142857142857,143.28285714285715,140.715,Low,Very_Long,600-1000,2.1792146017699117,Very_High,1400,570.01
1,1058.0,1601.04,1465.9,1058.0,1601.04,1465.9,High,Short,1000+,1.385538752362949,Very_High,100,1365.9
14,555.0,313.73,1201.26,39.642857142857146,22.409285714285716,85.80428571428571,Low,Very_Long,300-600,2.164432432432432,Medium,1400,-198.74
7,738.0,730.28,1429.72,105.42857142857143,104.32571428571428,204.24571428571429,Low,Long,600-1000,1.937289972899729,High,700,729.72
8,792.0,2437.24,1556.7,99.0,304.655,194.5875,Low,Very_Long,600-1000,1.965530303030303,Very_High,800,756.7
5,831.0,432.8,901.36,166.2,86.56,180.272,Low,Medium,600-1000,1.0846690734055355,Medium,500,401.36
7,709.0,320.8,1116.62,101.28571428571429,45.82857142857143,159.51714285714283,Low,Long,600-1000,1.574922425952045,Medium,700,416.6199999999999
9,1078.0,161.85,1260.96,119.77777777777777,17.983333333333334,140.10666666666668,Low,Very_Long,1000+,1.169721706864564,Low,900,360.96000000000004
2,616.0,968.93,1163.1,308.0,484.465,581.55,High,Short,600-1000,1.8881493506493505,High,200,963.0999999999999
2,570.0,2297.12,1423.86,285.0,1148.56,711.93,High,Short,300-600,2.4979999999999998,Very_High,200,1223.86
9,13.0,986.41,1271.52,1.4444444444444444,109.60111111111111,141.28,Low,Very_Long,0-100,97.80923076923077,High,900,371.52
7,381.0,2106.96,1705.27,54.42857142857143,300.9942857142857,243.60999999999999,Low,Long,300-600,4.475774278215223,Very_High,700,1005.27
9,460.0,2424.47,1624.68,51.111111111111114,269.3855555555555,180.52,Low,Very_Long,300-600,3.531913043478261,Very_High,900,724.6800000000001
4,425.0,1286.54,1449.26,106.25,321.635,362.315,Low,Medium,300-600,3.410023529411765,Very_High,400,1049.26
11,437.0,1053.24,1630.47,39.72727272727273,95.74909090909091,148.22454545454545,Low,Very_Long,300-600,3.7310526315789474,High,1100,530.47
9,1000.0,1901.79,1778.65,111.11111111111111,211.31,197.6277777777778,Low,Very_Long,600-1000,1.77865,Very_High,900,878.6500000000001
1,553.0,1687.11,1295.34,553.0,1687.11,1295.34,High,Short,300-600,2.342386980108499,Very_High,100,1195.34
10,5.0,1094.06,1361.08,0.5,109.40599999999999,136.108,Low,Very_Long,0-100,272.216,High,1000,361.0799999999999
12,931.0,864.21,1663.58,77.58333333333333,72.0175,138.63166666666666,Low,Very_Long,600-1000,1.7868743286788398,High,1200,463.5799999999999
6,436.0,914.53,1389.11,72.66666666666667,152.42166666666665,231.51833333333332,Low,Long,300-600,3.186032110091743,High,600,789.1099999999999
3,1074.0,247.32,636.02,358.0,82.44,212.00666666666666,High,Short,1000+,0.5921973929236499,Medium,300,336.02
9,896.0,1398.54,1727.1,99.55555555555556,155.39333333333332,191.89999999999998,Low,Very_Long,600-1000,1.9275669642857143,Very_High,900,827.0999999999999
1,462.0,2047.57,1202.9,462.0,2047.57,1202.9,High,Short,300-600,2.603679653679654,Very_High,100,1102.9
3,665.0,2418.16,1490.96,221.66666666666666,806.0533333333333,496.9866666666667,High,Short,600-1000,2.242045112781955,Very_High,300,1190.96
11,532.0,2419.86,1653.69,48.36363636363637,219.98727272727274,150.33545454545455,Low,Very_Long,300-600,3.10843984962406,Very_High,1100,553.69
9,483.0,52.64,949.04,53.666666666666664,5.848888888888889,105.44888888888889,Low,Very_Long,300-600,1.9648861283643893,Low,900,49.039999999999964
12,296.0,326.83,981.72,24.666666666666668,27.235833333333332,81.81,Low,Very_Long,100-300,3.3166216216216218,Medium,1200,-218.27999999999997
9,131.0,1990.0,1557.2,14.555555555555555,221.11111111111111,173.02222222222224,Low,Very_Long,100-300,11.887022900763359,Very_High,900,657.2
6,836.0,2035.17,1718.79,139.33333333333334,339.195,286.465,Low,Long,600-1000,2.055968899521531,Very_High,600,1118.79
10,532.0,1223.36,1631.49,53.2,122.33599999999998,163.149,Low,Very_Long,300-600,3.0667105263157897,Very_High,1000,631.49
14,595.0,2140.61,1989.13,42.5,152.9007142857143,142.0807142857143,Low,Very_Long,300-600,3.343075630252101,Very_High,1400,589.1300000000001
7,623.0,1894.02,1739.49,89.0,270.57428571428574,248.49857142857144,Low,Long,600-1000,2.7921187800963083,Very_High,700,1039.49
5,1077.0,2234.35,1665.23,215.4,446.87,333.046,Sweet_Spot,Medium,1000+,1.5461745589600744,Very_High,500,1165.23
5,579.0,1018.52,1468.01,115.8,203.704,293.602,Low,Medium,300-600,2.5354231433506045,High,500,968.01
8,255.0,1817.19,1510.91,31.875,227.14875,188.86375,Low,Very_Long,100-300,5.925137254901961,Very_High,800,710.9100000000001
8,1009.0,1378.07,1903.76,126.125,172.25875,237.97,Low,Very_Long,1000+,1.886778989098117,Very_High,800,1103.76
10,87.0,498.96,781.97,8.7,49.896,78.197,Low,Very_Long,0-100,8.98816091954023,Medium,1000,-218.02999999999997
1,809.0,1734.56,1447.25,809.0,1734.56,1447.25,High,Short,600-1000,1.7889369592089,Very_High,100,1347.25
9,1079.0,1981.94,1763.16,119.88888888888889,220.21555555555557,195.90666666666667,Low,Very_Long,1000+,1.6340685820203893,Very_High,900,863.1600000000001
8,1134.0,1049.84,2073.13,141.75,131.23,259.14125,Low,Very_Long,1000+,1.8281569664903,High,800,1273.13
8,403.0,654.97,895.14,50.375,81.87125,111.8925,Low,Very_Long,300-600,2.221191066997519,High,800,95.13999999999999
8,534.0,429.88,916.02,66.75,53.735,114.5025,Low,Very_Long,300-600,1.7153932584269662,Medium,800,116.01999999999998
13,564.0,2245.56,1745.09,43.38461538461539,172.73538461538462,134.2376923076923,Low,Very_Long,300-600,3.094131205673759,Very_High,1300,445.0899999999999
2,752.0,958.29,1144.41,376.0,479.145,572.205,High,Short,600-1000,1.5218218085106383,High,200,944.4100000000001
11,293.0,1410.0,1673.7,26.636363636363637,128.1818181818182,152.15454545454546,Low,Very_Long,100-300,5.712286689419796,Very_High,1100,573.7
5,919.0,470.23,1119.17,183.8,94.046,223.834,Sweet_Spot,Medium,600-1000,1.2178128400435257,Medium,500,619.1700000000001
5,103.0,333.22,573.58,20.6,66.644,114.71600000000001,Low,Medium,100-300,5.56873786407767,Medium,500,73.58000000000004
1,893.0,19.76,570.71,893.0,19.76,570.71,High,Short,600-1000,0.6390929451287795,Very_Low,100,470.71000000000004
12,37.0,52.65,789.01,3.0833333333333335,4.3875,65.75083333333333,Low,Very_Long,0-100,21.324594594594593,Low,1200,-410.99
8,1142.0,776.74,1827.44,142.75,97.0925,228.43,Low,Very_Long,1000+,1.6002101576182137,High,800,1027.44
5,332.0,218.03,801.73,66.4,43.606,160.346,Low,Medium,300-600,2.4148493975903613,Medium,500,301.73
7,950.0,1739.62,2032.23,135.71428571428572,248.51714285714283,290.31857142857143,Low,Long,600-1000,2.1391894736842105,Very_High,700,1332.23
9,223.0,1916.03,1623.73,24.77777777777778,212.89222222222222,180.41444444444446,Low,Very_Long,100-300,7.2813004484304935,Very_High,900,723.73
6,522.0,1210.87,1577.01,87.0,201.81166666666664,262.835,Low,Long,300-600,3.0210919540229884,Very_High,600,977.01
12,46.0,2077.07,1666.29,3.8333333333333335,173.08916666666667,138.8575,Low,Very_Long,0-100,36.22369565217391,Very_High,1200,466.28999999999996
2,252.0,1545.94,1300.19,126.0,772.97,650.095,Low,Short,100-300,5.159484126984127,Very_High,200,1100.19
14,999.0,619.42,1510.57,71.35714285714286,44.24428571428571,107.89785714285713,Low,Very_Long,600-1000,1.512082082082082,High,1400,110.56999999999994
13,125.0,2004.61,1721.56,9.615384615384615,154.20076923076923,132.4276923076923,Low,Very_Long,100-300,13.77248,Very_High,1300,421.55999999999995
9,597.0,625.99,990.84,66.33333333333333,69.55444444444444,110.09333333333333,Low,Very_Long,300-600,1.6596984924623117,High,900,90.84000000000003
3,289.0,853.79,969.85,96.33333333333333,284.59666666666664,323.28333333333336,Low,Short,100-300,3.3558823529411765,High,300,669.85
7,953.0,1918.24,1833.56,136.14285714285714,274.0342857142857,261.9371428571429,Low,Long,600-1000,1.92398740818468,Very_High,700,1133.56
4,275.0,2359.64,1483.58,68.75,589.91,370.895,Low,Medium,100-300,5.394836363636363,Very_High,400,1083.58
5,755.0,1584.41,1729.08,151.0,316.882,345.816,Low,Medium,600-1000,2.2901721854304635,Very_High,500,1229.08
9,803.0,880.17,1589.75,89.22222222222223,97.79666666666667,176.63888888888889,Low,Very_Long,600-1000,1.979763387297634,High,900,689.75
11,293.0,285.14,966.87,26.636363636363637,25.921818181818182,87.89727272727272,Low,Very_Long,100-300,3.299897610921502,Medium,1100,-133.13
6,164.0,1460.21,1535.3,27.333333333333332,243.36833333333334,255.88333333333333,Low,Long,100-300,9.361585365853658,Very_High,600,935.3
12,675.0,2277.93,1807.33,56.25,189.8275,150.61083333333332,Low,Very_Long,600-1000,2.677525925925926,Very_High,1200,607.3299999999999
11,859.0,146.71,1267.98,78.0909090909091,13.337272727272728,115.27090909090909,Low,Very_Long,600-1000,1.4761117578579743,Low,1100,167.98000000000002
2,296.0,1878.7,1354.0,148.0,939.35,677.0,Low,Short,100-300,4.574324324324325,Very_High,200,1154.0
7,300.0,2417.85,1634.04,42.857142857142854,345.40714285714284,233.43428571428572,Low,Long,100-300,5.4468,Very_High,700,934.04
2,1155.0,1517.18,1543.17,577.5,758.59,771.585,High,Short,1000+,1.3360779220779222,Very_High,200,1343.17
5,765.0,480.48,1038.42,153.0,96.096,207.68400000000003,Low,Medium,600-1000,1.3574117647058825,Medium,500,538.4200000000001
9,1097.0,2330.2,1728.07,121.88888888888889,258.9111111111111,192.00777777777776,Low,Very_Long,1000+,1.5752689152233363,Very_High,900,828.0699999999999
4,422.0,2049.71,1491.9,105.5,512.4275,372.975,Low,Medium,300-600,3.5353080568720383,Very_High,400,1091.9
14,1020.0,510.33,1406.95,72.85714285714286,36.45214285714285,100.49642857142858,Low,Very_Long,1000+,1.3793627450980392,Medium,1400,6.9500000000000455
4,205.0,545.57,682.22,51.25,136.3925,170.555,Low,Medium,100-300,3.3279024390243905,Medium,400,282.22
12,1046.0,1850.85,1875.72,87.16666666666667,154.23749999999998,156.31,Low,Very_Long,1000+,1.7932313575525813,Very_High,1200,675.72
4,1001.0,739.08,1116.31,250.25,184.77,279.0775,High,Medium,1000+,1.115194805194805,High,400,716.31
9,938.0,742.17,1632.1,104.22222222222223,82.46333333333332,181.34444444444443,Low,Very_Long,600-1000,1.7399786780383795,High,900,732.0999999999999
5,351.0,407.74,883.11,70.2,81.548,176.622,Low,Medium,300-600,2.515982905982906,Medium,500,383.11
9,748.0,653.42,1249.66,83.11111111111111,72.60222222222222,138.85111111111112,Low,Very_Long,600-1000,1.6706684491978612,High,900,349.6600000000001
13,1186.0,2462.26,1906.35,91.23076923076923,189.4046153846154,146.6423076923077,Low,Very_Long,1000+,1.6073777403035412,Very_High,1300,606.3499999999999
6,384.0,1656.04,1682.33,64.0,276.00666666666666,280.3883333333333,Low,Long,300-600,4.381067708333333,Very_High,600,1082.33
10,150.0,418.41,844.9,15.0,41.841,84.49,Low,Very_Long,100-300,5.632666666666666,Medium,1000,-155.10000000000002
10,783.0,158.93,993.55,78.3,15.893,99.35499999999999,Low,Very_Long,600-1000,1.2689016602809706,Low,1000,-6.4500000000000455
6,372.0,2494.69,1742.34,62.0,415.7816666666667,290.39,Low,Long,300-600,4.683709677419355,Very_High,600,1142.34
10,958.0,1643.76,1827.18,95.8,164.376,182.71800000000002,Low,Very_Long,600-1000,1.9072860125260962,Very_High,1000,827.1800000000001
8,34.0,1225.2,1438.52,4.25,153.15,179.815,Low,Very_Long,0-100,42.309411764705885,Very_High,800,638.52
7,151.0,2461.93,1516.58,21.571428571428573,351.7042857142857,216.6542857142857,Low,Long,100-300,10.043576158940397,Very_High,700,816.5799999999999
7,150.0,1379.35,1500.09,21.428571428571427,197.04999999999998,214.29857142857142,Low,Long,100-300,10.000599999999999,Very_High,700,800.0899999999999
6,751.0,2085.98,1757.81,125.16666666666667,347.66333333333336,292.9683333333333,Low,Long,600-1000,2.3406258322237017,Very_High,600,1157.81
7,568.0,159.12,738.92,81.14285714285714,22.731428571428573,105.55999999999999,Low,Long,300-600,1.3009154929577464,Low,700,38.91999999999996
12,574.0,2240.9,1785.72,47.833333333333336,186.74166666666667,148.81,Low,Very_Long,300-600,3.1110104529616724,Very_High,1200,585.72
13,36.0,808.38,1190.16,2.769230769230769,62.183076923076925,91.55076923076923,Low,Very_Long,0-100,33.06,High,1300,-109.83999999999992
14,595.0,1818.77,1889.9,42.5,129.91214285714287,134.99285714285716,Low,Very_Long,300-600,3.1763025210084037,Very_High,1400,489.9000000000001
7,381.0,2342.27,1705.24,54.42857142857143,334.61,243.6057142857143,Low,Long,300-600,4.475695538057743,Very_High,700,1005.24
14,174.0,815.3,1295.14,12.428571428571429,58.23571428571428,92.51,Low,Very_Long,100-300,7.443333333333334,High,1400,-104.8599999999999
11,226.0,2013.45,1590.82,20.545454545454547,183.04090909090908,144.62,Low,Very_Long,100-300,7.039026548672566,Very_High,1100,490.81999999999994
13,137.0,1505.66,1777.72,10.538461538461538,115.82000000000001,136.74769230769232,Low,Very_Long,100-300,12.976058394160583,Very_High,1300,477.72
13,774.0,206.45,1110.0,59.53846153846154,15.88076923076923,85.38461538461539,Low,Very_Long,600-1000,1.434108527131783,Medium,1300,-190.0
5,1120.0,1514.91,1658.97,224.0,302.982,331.794,High,Medium,1000+,1.4812232142857142,Very_High,500,1158.97
4,862.0,2335.55,1698.94,215.5,583.8875,424.735,Sweet_Spot,Medium,600-1000,1.9709280742459396,Very_High,400,1298.94
8,829.0,1147.89,2004.34,103.625,143.48625,250.5425,Low,Very_Long,600-1000,2.4177804583835947,High,800,1204.34
4,380.0,446.66,764.24,95.0,111.665,191.06,Low,Medium,300-600,2.0111578947368423,Medium,400,364.24
9,238.0,1197.83,1560.78,26.444444444444443,133.0922222222222,173.42,Low,Very_Long,100-300,6.557899159663865,High,900,660.78
13,1199.0,493.0,1634.13,92.23076923076923,37.92307692307692,125.7023076923077,Low,Very_Long,1000+,1.362910758965805,Medium,1300,334.1300000000001
12,710.0,1249.41,1921.09,59.166666666666664,104.1175,160.09083333333334,Low,Very_Long,600-1000,2.7057605633802817,Very_High,1200,721.0899999999999
14,719.0,1973.14,1980.99,51.357142857142854,140.93857142857144,141.49928571428572,Low,Very_Long,600-1000,2.755201668984701,Very_High,1400,580.99
1,482.0,1697.08,1198.24,482.0,1697.08,1198.24,High,Short,300-600,2.48597510373444,Very_High,100,1098.24
9,444.0,725.31,1062.52,49.333333333333336,80.58999999999999,118.05777777777777,Low,Very_Long,300-600,2.393063063063063,High,900,162.51999999999998
11,610.0,1990.79,1753.56,55.45454545454545,180.98090909090908,159.41454545454545,Low,Very_Long,600-1000,2.8746885245901637,Very_High,1100,653.56
4,238.0,1707.28,1483.48,59.5,426.82,370.87,Low,Medium,100-300,6.233109243697479,Very_High,400,1083.48
2,299.0,1612.7,1282.8,149.5,806.35,641.4,Low,Short,100-300,4.2903010033444815,Very_High,200,1082.8
10,273.0,799.9,1155.05,27.3,79.99,115.505,Low,Very_Long,100-300,4.230952380952381,High,1000,155.04999999999995
3,154.0,274.04,406.91,51.333333333333336,91.34666666666668,135.63666666666668,Low,Short,100-300,2.6422727272727276,Medium,300,106.91000000000003
7,636.0,697.02,1276.06,90.85714285714286,99.57428571428571,182.2942857142857,Low,Long,600-1000,2.0063836477987422,High,700,576.06
2,1038.0,685.07,962.14,519.0,342.535,481.07,High,Short,1000+,0.926917148362235,High,200,762.14
2,798.0,2334.41,1485.4,399.0,1167.205,742.7,High,Short,600-1000,1.8614035087719298,Very_High,200,1285.4
12,601.0,2166.56,1918.46,50.083333333333336,180.54666666666665,159.87166666666667,Low,Very_Long,600-1000,3.1921131447587356,Very_High,1200,718.46
6,290.0,814.04,1077.35,48.333333333333336,135.67333333333332,179.5583333333333,Low,Long,100-300,3.715,High,600,477.3499999999999
8,16.0,259.02,543.56,2.0,32.3775,67.945,Low,Very_Long,0-100,33.9725,Medium,800,-256.44000000000005
8,303.0,1072.44,1453.25,37.875,134.055,181.65625,Low,Very_Long,300-600,4.7962046204620465,High,800,653.25
11,372.0,2048.26,1632.61,33.81818181818182,186.20545454545456,148.4190909090909,Low,Very_Long,300-600,4.388736559139785,Very_High,1100,532.6099999999999
3,864.0,2338.52,1513.04,288.0,779.5066666666667,504.34666666666664,High,Short,600-1000,1.7512037037037036,Very_High,300,1213.04
